122 72.38 123.68
123 72.39 124.02
124 72.47 124.07
125 72.53 124.13
126 72.53 124.26
127 72.56 124.31
128 72.54 124.38
129 72.71 124.42
130 72.67 124.43
131 72.74 124.49
132 72.83 124.62
133 72.97 124.85
134 73.1 125
135 73.29 125
136 73.53 125.03
137 73.73 125.16
138 73.93 125.42
139 73.96 125.47
140 73.82 125.22
141 73.72 124.87
142 73.75 124.56
143 73.78 124.64
144 73.88 124.73
145 73.83 124.75
146 73.83 124.53
147 73.69 124.32
148 73.62 124.16
149 73.62 124.03
150 73.54 123.95
151 73.53 123.97
152 73.42 123.69
153 73.36 123.36
154 73.23 123.22
155 73.2 123.13
156 73.18 122.98
157 73.07 122.94
158 72.95 122.87
159 72.96 122.99
160 73.03 123.03
161 73.03 123.15
162 73.02 123.06
163 72.9 123.08
164 72.85 123.2
165 72.86 123.33
166 72.92 123.33
167 73.05 123.63
168 73.14 123.91
169 73.28 124.07
170 73.27 124.06
171 73.37 124.15
172 73.47 124.24
173 73.45 124.42
174 73.45 124.32
175 73.48 124.23
176 73.55 124.16
177 73.58 124.14
178 73.61 124.32
179 73.63 124.32
180 73.72 124.43
181 73.75 124.47
182 73.75 124.63
183 73.78 124.7
184 73.78 124.78
185 73.96 125.14
186 74.16 124.88
187 73.78 124.2
188 73.22 123.59
189 73.09 123.09
190 73.7 124.03
191 74.48 125.14
192 74.72 125.77
193 74.48 125.73
194 74.47 125.63
195 74.56 125.84
196 74.6 126.09
197 74.47 126.08
198 74.13 125.81
199 73.81 125.67
200 73.53 125.64
201 73.35 125.76
202 73.21 125.67
203 73.13 125.74
204 73.06 125.79
205 72.9 125.67
206 72.82 125.74
207 72.87 125.82
208 72.63 125.58
209 72.32 125.11
210 72.03 124.7
211 71.94 124.71
212 71.97 124.81
213 71.91 124.9
214 71.84 124.63
215 71.81 124.67
216 71.77 124.94
217 71.88 125.13
218 72.07 125.63
219 72.21 126.11
220 72.17 126.26
221 72.08 126.18
222 71.96 126.03
223 72 126.03
224 71.99 126.16
225 71.97 126.35
226 71.93 126.38
227 71.96 126.37
228 72.12 126.58
229 72.19 127.13
230 72.28 127.37
231 72.23 127.41
232 72.27 127.45
233 72.36 127.49
234 72.33 127.66
235 72.23 127.37
236 72.22 127.53
237 72.32 127.63
238 72.38 127.8
239 72.36 127.53
240 72.4 127.28
241 72.48 127.27
242 72.53 127.33
243 72.53 127.72
244 72.47 128.06
245 72.5 127.7
246 72.44 127.67
247 72.54 127.42
248 72.63 127.34
249 72.33 127.56
250 72.33 127.85
251 72.74 128.18
252 72.68 128.73
253 72.68 129.29
254 72.87 129.61
255 72.96 129.91
256 73.03 130.14
257 72.97 130.14
258 73.05 130.02
259 72.95 129.75
260 72.97 129.55
261 72.99 129.4
262 73.04 129.63
263 73.07 129.99
264 73.15 130.18
265 73.21 130.46
266 73.14 130.43
267 73.12 130.66
268 73.04 130.89
269 72.82 130.94
270 72.78 130.67
271 72.73 130.06
272 72.62 129.64
273 72.43 129.46
274 72.35 129.39
275 72.43 129.27
276 72.45 129.3
277 72.41 128.82
278 72.37 127.97
279 72.33 127.39
280 72.28 126.82
281 72.38 126.5
282 72.49 126.49
283 72.5 126.58
284 72.52 126.56
285 72.57 126.44
286 72.59 126.41
287 72.62 126.47
288 72.7 126.53
289 72.73 126.69
290 72.7 127.23
291 72.75 127.67
292 72.53 127.6
293 72.52 127.68
294 72.46 127.17
295 72.42 126.97
296 72.6 127.18
297 72.5 126.97
298 72.55 126.85
299 72.39 126.51
300 72.3 126.28
301 72.22 126.38
302 72.15 126.36
303 72.12 126.38
304 72.09 126.27
305 72 125.44
306 72.02 124.79
307 72.1 124.52
308 72.28 124.36
309 72.33 124.47
310 72.35 124.52
311 72.46 124.98
312 72.52 125.69
313 72.52 125.89
314 72.51 126.04
315 72.47 126.13
316 72.44 126.32
317 72.47 126.53
318 72.55 126.4
319 72.52 126.38
320 72.3 125.82
321 72.21 125.64
322 72.14 125.83
323 72.09 126.26
324 72.15 126.76
325 72.17 126.7
326 72.32 126.88
327 72.28 127.29
328 72.3 127.05
329 72.33 126.47
330 72.38 126.3
331 72.44 126.28
332 72.55 126.32
333 72.58 126.51
334 72.6 126.53
335 72.6 126.63
336 72.53 126.64
337 72.58 126.5
338 72.57 126.43
339 72.67 126.52
340 72.69 126.66
341 72.71 126.73
342 72.75 126.74
343 72.75 126.95
344 72.88 127.17
345 72.88 127.16
346 72.82 127.02
347 72.86 126.99
348 73.1 127.17
349 73.3 127.88
350 73.25 128.32
351 73.13 128.19
352 72.87 127.85
353 72.77 127.69
354 72.74 127.78
355 72.76 127.79
356 72.84 127.48
357 72.83 127.09
358 72.83 126.84
359 72.79 126.88
360 72.7 126.83
361 72.69 126.76
362 72.58 126.7
363 72.6 126.83
364 72.61 126.71
365 72.52 126.53
366 72.47 126.52
367 72.4 126.32
368 72.4 126.04
369 72.38 125.85
370 72.33 125.75
371 72.39 125.88
372 72.45 125.88
373 72.45 125.82
374 72.49 125.83
375 72.47 125.82
376 72.51 125.75
377 72.54 125.67
378 72.55 125.77
379 72.56 126.01
380 72.5 126.09
381 72.53 125.82
382 72.55 125.65
383 72.54 125.59
384 72.61 125.54
385 72.67 125.63
386 72.74 125.83
387 72.77 125.94
388 72.66 125.87
389 72.54 125.5
390 72.51 125.07
391 72.63 124.75
392 72.78 124.88
393 72.95 125.04
394 72.97 125.28
395 73 125.44
396 72.97 125.53
397 72.97 125.48
398 72.97 125.58
399 72.99 125.83
400 73.1 125.93
401 73.18 126.43
402 73.27 126.77
403 73.32 126.91
404 73.33 126.72
405 73.32 126.44
406 73.4 126.25
407 73.58 126.1
408 73.81 126.51
409 73.97 126.82
410 74.04 126.82
411 74.09 126.78
412 74.18 126.93
413 74.03 126.83
414 73.78 126.51
415 73.9 126.28
416 74.32 126.47
417 74.54 126.73
418 74.54 126.97
419 74.47 126.89
420 74.59 126.98
421 74.86 127.18
422 75.18 127.56
423 75.4 127.83
424 75.47 127.9
425 75.5 127.87
426 75.72 127.63
427 75.89 127.38
428 76.09 127.11
429 76.28 126.89
430 76.48 126.92
431 76.79 126.94
432 77.22 127.27
433 77.44 127.6
434 77.17 127.65
435 76.77 127.63
436 76.35 127.53
437 76.01 127.39
438 75.71 127.38
439 75.22 127.5
440 74.8 127.68
441 74.59 127.7
442 74.19 127.08
443 73.83 126.6
444 73.47 126.87
445 73.37 127.14
446 73.15 127.03
447 73.07 126.85
448 73.03 126.51
449 72.81 126.62
450 72.65 127.1
451 72.58 127.11
452 72.63 126.53
453 72.81 126.25
454 73.09 126.21
455 73.18 126.12
456 73.3 126.21
457 73.46 126.33
458 73.41 126.52
459 73.6 126.47
460 73.74 126.59
461 73.93 126.81
462 74.18 126.97
463 74.31 126.89
464 74.18 126.78
465 73.97 126.48
466 73.77 125.99
467 73.74 125.84
468 73.73 125.83
469 73.63 125.73
470 73.47 125.68
471 73.3 125.44
472 73.12 125.26
473 73.05 125.22
474 72.97 125.47
475 73.01 125.4
476 73.07 125.55
477 73.28 125.8
478 73.31 126.08
479 73.35 126.2
480 73.22 126.14
481 73.13 125.88
482 73.04 125.5
483 72.88 125.56
484 72.9 125.95
485 72.95 126.1
486 72.99 125.94
487 73.02 125.63
488 73.16 125.77
489 73.27 126.09
490 73.38 126.34
491 73.42 126.5
492 73.42 126.84
493 73.29 126.99
494 73.21 127.03
495 73.15 126.7
496 73.1 126.47
497 73.14 126.63
498 73.27 127.29
499 73.24 127.68
500 73.25 127.83
501 73.08 127.09
502 72.99 127.14
503 73.12 127.63
504 73.3 127.92
505 73.33 128.3
506 73.19 128.27
507 73.14 127.97
508 73.08 127.6
509 72.99 127.48
510 72.92 127.49
511 72.7 127.18
512 72.56 126.8
513 72.68 126.98
514 72.56 127.16
515 72.35 126.6
516 72.2 126.3
517 72.37 126.62
518 72.42 126.95
519 72.5 127.15
520 72.63 127.2
521 72.76 127.42
522 72.84 127.19
523 72.95 127.15
524 72.97 127.41
525 73.01 127.29
526 72.97 127.28
527 73.04 127.37
528 73.17 127.44
529 73.37 127.75
530 73.58 127.92
531 73.63 127.81
532 73.56 127.9
533 73.5 127.9
534 73.54 127.49
535 73.63 127.41
536 73.63 127.42
537 73.58 127.23
538 73.71 126.98
539 73.8 126.45
540 73.83 126.18
541 73.91 125.99
542 74.04 126.13
543 74.18 126.63
544 74.24 127.03
545 74.43 127.16
546 74.45 127.11
547 74.56 126.8
548 74.71 126.81
549 74.94 127.26
550 75.15 127.48
551 75.34 127.52
552 75.58 127.41
553 75.77 127.4
554 76.09 127.68
555 76.52 127.86
556 76.78 127.72
557 77.05 127.13
558 77.02 126.78
559 77.07 126.62
560 77.13 126.72
561 77.44 127.07
562 77.72 127.52
563 77.8 127.74
564 77.88 127.88
565 78.03 127.82
566 78.2 127.93
567 78.26 128.07
568 78.08 127.98
569 77.02 127.82
570 76.12 127.57
571 75.61 127.58
572 75.12 127.41
573 74.61 127.45
574 74.27 127.22
575 73.97 127.12
576 73.67 126.47
577 73.46 125.77
578 73.29 125.33
579 73.26 125.01
580 73.29 125.16
581 73.37 125.3
582 73.3 125.28
583 73.33 125.34
584 73.4 125.39
585 73.37 125.29
586 73.28 125.1
587 73.5 125.11
588 73.52 125.16
589 73.47 125.42
590 73.51 125.6
591 73.49 125.85
592 73.45 126.12
593 73.52 126.43
594 73.5 126.68
595 73.58 126.79
596 73.64 126.97
597 73.7 127.24
598 73.78 127.32
599 73.99 127.24
600 74.27 127.06
601 74.27 126.53
602 74.63 126.18
603 74.92 126.3
604 75.29 126.82
605 75.67 127.13
606 75.88 127.29
607 75.85 127.22
608 75.38 127.31
609 74.96 127.14
610 74.49 127.13
611 74.07 127.13
612 73.6 126.79
613 73.38 126.54
614 73.23 126.51
615 73.29 126.47
616 73.4 126.47
617 73.55 126.47
618 73.68 126.53
619 73.75 126.53
620 73.84 126.54
621 73.93 126.96
622 74.02 127.53
623 74.28 127.82
624 74.52 126.97
625 74.15 127.41
626 74.2 127.22
627 74.67 127.67
628 75.33 128.49
629 75.67 128.97
630 75.1 128.43
631 74.21 126.88
632 73.92 125.24
633 74.17 125.25
634 74.32 126.63
635 74.28 127.12
636 74.14 126.95
637 73.94 126.71
638 73.93 126.29
639 73.82 126.27
640 73.69 126.42
641 73.54 126.5
642 73.43 126.78
643 73.48 126.69
644 73.6 126.13
645 73.68 126.53
646 73.71 126.91
647 73.74 126.81
648 73.76 126.33
649 73.7 126.44
650 73.7 126.56
651 73.75 127.17
652 73.83 127.18
653 73.92 126.9
654 74.02 126.65
655 74.11 126.86
656 74.23 127.02
657 74.34 127.17
658 74.45 127.36
659 74.59 126.93
660 74.81 126.53
661 74.88 126.92
662 74.72 127.37
663 74.55 127.58
664 74.39 127.63
665 74.34 127.72
666 74.33 127.32
667 74.38 125.24
668 73.58 124.98
669 72.57 124.25
670 72.64 123.48
671 72.93 124.4
672 73.28 125.82
673 73.38 126.24
674 73.22 126.5
675 73.1 126.45
676 73.12 126.49
677 73.22 126.85
678 73.29 127.12
679 73.28 127.2
680 73.3 126.97
681 73.43 126.71
682 73.5 126.74
683 73.51 127.19
684 73.42 127.44
685 73.45 127.63
686 73.66 127.76
687 73.8 127.55
688 73.93 127.26
689 74.17 127.08
690 74.31 126.79
691 74.35 126.22
692 74.42 125.87
693 74.36 125.68
694 74.47 125.75
695 74.61 126.23
696 74.43 126.47
697 74.26 126.44
698 74.05 125.96
699 73.89 125.6
700 73.93 125.47
701 73.86 125.33
702 73.76 125.15
703 73.58 125.04
704 73.93 125.13
705 74.65 125.74
706 75.2 126.73
707 75.36 127.61
708 75.56 127.81
709 75.73 127.75
710 75.97 128.16
711 75.73 128.47
712 75.41 128.38
713 75.23 128.42
714 75.09 128.27
715 75.01 128.64
716 74.84 128.52
717 74.64 128.42
718 74.38 128.28
719 74.15 128.18
720 74.18 127.97
721 74.24 128.04
722 74.16 128.2
723 74.03 128.07
724 73.82 127.32
725 74.01 127.19
726 74.66 127.58
727 75.43 128.21
728 75.44 128.19
729 75.3 127.61
730 75.43 127.65
731 75.77 127.82
732 76.09 128.21
733 76.28 129.03
734 76.43 129.57
735 76.38 129.42
736 76.18 129.43
737 75.93 129.48
738 75.84 129.53
739 75.61 129.7
740 75.5 129.4
741 75.32 129.06
742 75.08 128.85
743 75.02 128.82
744 74.94 129.21
745 74.9 129.42
746 74.87 129.13
747 74.72 129.27
748 74.68 129.5
749 74.7 129.26
750 75.23 129.16
751 75.72 129.25
752 76.02 129.66
753 76.02 129.73
754 76.1 129.76
755 75.95 129.68
756 75.52 129.33
757 75.34 128.9
758 75.18 128.84
759 75.11 128.69
760 74.88 128.59
761 74.61 128.83
762 74.42 128.86
763 74.34 128.83
764 74.17 128.52
765 74.03 128.5
766 73.88 128.27
767 73.7 128.01
768 73.54 128.02
769 73.42 127.83
770 73.32 127.48
771 73.17 127.21
772 73.25 127.07
773 73.44 126.94
774 73.81 127.03
775 74.27 127.7
776 74.61 128.39
777 74.87 128.8
778 75.18 128.96
779 75.43 128.94
780 75.55 129.07
781 75.51 128.58
782 75.17 127.92
783 74.82 127.35
784 74.68 126.86
785 74.51 126.49
786 74.42 126.32
787 74.34 126.33
788 74.23 126.38
789 74.03 126.21
790 73.88 126.09
791 73.81 126.07
792 73.75 126.14
793 73.88 126.45
794 74.03 127.12
795 74.1 127.33
796 74.1 127.57
797 74.17 128.01
798 74.11 128.48
799 73.91 128.54
800 73.75 128.4
801 73.61 127.78
802 73.47 127.35
803 73.39 127.04
804 73.39 126.91
805 73.38 127.07
806 73.42 127.16
807 73.26 126.92
808 73.1 126.52
809 72.97 126.07
810 72.82 125.85
811 72.8 125.53
812 72.83 125.24
813 72.84 125.27
814 72.72 125.18
815 72.66 125.11
816 72.73 125.11
817 72.72 124.99
818 72.65 124.97
819 72.68 125.04
820 72.63 124.76
821 72.52 124.57
822 72.54 124.42
823 72.47 124.44
824 72.38 124.37
825 72.3 124.14
826 72.36 123.83
827 72.47 123.88
828 72.43 123.79
829 72.4 123.64
830 72.41 123.63
831 72.38 123.77
832 72.31 123.84
833 72.28 123.92
834 72.3 123.68
835 72.37 123.43
836 72.37 123.37
837 72.3 123.67
838 72.33 124.02
839 72.32 124.29
840 72.38 124.45
841 72.43 125.21
842 72.43 126.43
843 72.45 126.93
844 72.43 127.31
845 72.46 127.64
846 72.53 128.06
847 72.58 128.3
848 72.61 128.45
849 72.65 128.45
850 72.65 128.54
851 72.68 128.53
852 72.68 128.57
853 72.63 128.57
854 72.61 128.59
855 72.62 128.63
856 72.59 128.71
857 72.65 128.82
858 72.62 128.82
859 72.7 128.77
860 72.77 128.76
861 72.82 128.89
862 72.78 128.92
863 72.72 128.98
864 72.7 128.9
865 72.67 128.8
866 72.62 128.75
867 72.58 128.66
868 72.54 128.67
869 72.51 128.62
870 72.46 128.65
871 72.43 128.58
872 72.35 128.44
873 72.36 128.41
874 72.33 128.39
875 72.32 128.41
876 72.47 128.41
877 72.56 128.6
878 72.6 128.93
879 72.58 129.07
880 72.51 129.21
881 72.5 129.4
882 72.55 129.63
883 72.51 129.79
884 72.45 129.72
885 72.33 129.64
886 72.26 129.4
887 72.23 129.15
888 72.33 129.15
889 72.34 129.23
890 72.48 129.34
891 72.55 129.38
892 72.55 129.45
893 72.51 129.54
894 72.35 129.45
895 72.35 129.36
896 72.33 129.37
897 72.42 129.32
898 72.58 129.49
899 72.69 129.7
900 72.76 130.02
901 72.92 130.28
902 73.08 130.48
903 73.21 130.75
904 73.38 130.92
905 73.5 130.99
906 73.7 130.9
907 73.84 130.9
908 74.2 131.06
909 74.63 131.18
910 75.05 131.34
911 75.64 131.54
912 76.11 131.75
913 76.37 131.81
914 76.68 131.59
915 76.37 131.3
916 75.58 130.79
917 74.88 130.27
918 74.48 130.08
919 74.32 130.12
920 74.19 129.97
921 74.33 130.09
922 74.66 130.63
923 74.98 130.98
924 75.39 131.39
925 75.67 131.72
926 76.03 131.93
927 76.24 131.98
928 76.5 131.91
929 76.9 132.01
930 77.09 132.28
931 76.73 132.13
932 75.72 131.81
933 74.67 131.28
934 73.72 130.84
935 73.55 130.19
936 73.63 130.28
937 73.6 130.67
938 73.26 130.8
939 72.73 130.43
940 72.51 130.19
941 72.46 130.27
942 72.46 130.4
943 72.56 130.87
944 72.73 131.29
945 72.87 131.49
946 72.86 131.7
947 72.89 132.09
948 72.97 132.16
949 72.83 131.07
950 72.65 130.24
951 72.58 130.22
952 72.54 129.33
953 72.59 129.97
954 72.73 130.49
955 72.93 129.78
956 73.03 129.53
957 72.91 129.12
958 72.8 128.96
959 72.65 129.65
960 72.67 129.92
961 72.8 129.82
962 72.87 129.7
963 72.88 129.66
964 72.7 128.93
965 72.66 128.42
966 72.6 128.27
967 72.65 128.7
968 72.59 129
969 72.6 129.2
970 72.64 129.38
971 72.64 129.13
972 72.65 129.17
973 72.61 129.08
974 72.66 128.91
975 72.55 128.9
976 72.52 128.6
977 72.57 128.3
978 72.64 128.4
979 72.56 128.42
980 72.57 128.27
981 72.58 128.34
982 72.59 128.44
983 72.59 128.76
984 72.58 128.93
985 72.66 128.82
986 72.73 129.19
987 72.74 129.4
988 72.79 129.43
989 72.73 129.51
990 72.73 129.78
991 72.67 129.8
992 72.63 129.67
993 72.8 129.48
994 73.08 129.58
995 73.06 129.59
996 73.01 129.5
997 73.09 129.72
998 73.28 130.38
999 73.18 130.7
1000 73.11 130.18
1001 73 129.75
1002 73.08 129.73
1003 73.08 129.43
1004 73.03 128.95
1005 73.06 128.91
1006 73.06 128.58
1007 73.09 128.28
1008 73.13 128.37
1009 73.1 128.37
1010 73.22 128.26
1011 73.27 128.18
1012 73.23 128.41
1013 73.25 128.74
1014 73.37 128.85
1015 73.33 129.16
1016 73.33 129.4
1017 73.35 129.28
1018 73.31 129.16
1019 73.33 129.08
1020 73.39 128.87
1021 73.33 128.74
1022 73.3 128.61
1023 73.25 128.93
1024 73.21 129.13
1025 73.17 129.19
1026 73.15 128.84
1027 73.11 128.54
1028 73.08 128.21
1029 73.02 128.05
1030 72.93 127.78
1031 72.92 127.53
1032 72.8 127.51
1033 72.82 127.53
1034 72.84 127.47
1035 72.82 127.33
1036 72.72 127.3
1037 72.58 127.34
1038 72.53 127.1
1039 72.56 126.84
1040 72.58 126.87
1041 72.68 126.88
1042 72.7 126.78
1043 72.68 126.68
1044 72.72 126.85
1045 72.72 127.32
1046 72.71 127.95
1047 72.71 128.64
1048 72.7 129.01
1049 72.73 129.09
1050 72.73 128.69
1051 72.57 127.76
1052 72.5 127.37
1053 72.53 127.12
1054 72.53 127.45
1055 72.52 128.11
1056 72.57 128.08
1057 72.69 128.12
1058 72.63 127.93
1059 72.62 127.88
1060 72.68 127.66
1061 72.71 127.79
1062 72.82 128.39
1063 73.09 128.92
1064 73.1 128.98
1065 72.89 128.83
1066 72.78 128.68
1067 72.8 128.76
1068 72.88 129.13
1069 72.65 129.31
1070 72.57 128.8
1071 72.64 128.43
1072 72.72 128.41
1073 72.68 128.47
1074 72.54 128.47
1075 72.47 128.28
1076 72.37 127.87
1077 72.4 127.68
1078 72.22 127.67
1079 72.27 127.64
1080 72.57 127.37
1081 72.7 127.59
1082 72.59 127.78
1083 72.46 126.99
1084 72.19 126.28
1085 72.13 125.77
1086 72.14 125.79
1087 72.33 125.92
1088 72.41 126.08
1089 72.42 126.03
1090 72.46 126.23
1091 72.33 126.22
1092 72.42 126.23
1093 72.33 126.57
1094 72.3 126.77
1095 72.3 126.51
1096 72.33 126.72
1097 72.38 126.95
1098 72.37 126.89
1099 72.37 126.86
1100 72.36 126.92
1101 72.4 126.92
1102 72.41 126.77
1103 72.41 126.67
1104 72.35 126.51
1105 72.29 126.38
1106 72.28 126.14
1107 72.18 125.97
1108 72.2 125.81
1109 72.23 125.85
1110 72.22 125.87
1111 72.38 126.19
1112 72.41 126.58
1113 72.47 126.78
1114 72.58 127.21
1115 72.52 127.35
1116 72.52 127.27
1117 72.58 127.15
1118 72.58 127.1
1119 72.67 127.11
1120 72.7 127.25
1121 72.65 127.31
1122 72.6 127.49
1123 72.61 127.63
1124 72.57 127.58
1125 72.6 127.58
1126 72.66 127.59
1127 72.63 127.03
1128 72.57 126.71
1129 72.52 126.22
1130 72.53 125.9
1131 72.48 125.88
1132 72.38 125.78
1133 72.36 125.74
1134 72.33 125.77
1135 72.43 125.77
1136 72.5 126.03
1137 72.5 126.7
1138 72.46 127
1139 72.44 126.94
1140 72.39 126.85
1141 72.45 126.93
1142 72.55 127.18
1143 72.47 127.22
1144 72.37 126.96
1145 72.3 126.26
1146 72.33 125.73
1147 72.43 125.81
1148 72.2 125.76
1149 71.99 125.33
1150 72.15 124.88
1151 72.47 125.18
1152 72.52 125.53
1153 72.42 126.05
1154 72.41 126.22
1155 72.43 126.2
1156 72.28 125.94
1157 72.25 126.01
1158 72.38 126.39
1159 72.41 126.32
1160 72.47 126.27
1161 72.55 126.07
1162 72.58 126.33
1163 72.63 126.52
1164 72.61 126.43
1165 72.42 126.68
1166 72.29 126.82
1167 72.39 126.88
1168 72.34 126.92
1169 72.38 126.97
1170 72.41 127
1171 72.38 126.74
1172 72.19 126.18
1173 72.08 125.72
1174 72.17 125.19
1175 72.13 124.62
1176 71.98 124.03
1177 72.01 123.54
1178 71.71 123.34
1179 71.35 122.77
1180 71.14 121.7
1181 71.15 120.79
1182 71.14 120.28
1183 71.36 120.15
1184 71.53 119.84
1185 71.72 119.99
1186 71.96 120.22
1187 71.93 120.3
1188 71.83 120.98
1189 71.79 121.13
1190 71.77 121.67
1191 71.64 122.27
1192 71.51 121.54
1193 71.67 120.1
1194 71.93 118.79
1195 71.98 120.62
1196 72.12 121.98
1197 71.86 122.94
1198 71.67 123.56
1199 71.89 124.37
1200 72.23 125.36
1201 72.43 125.74
1202 72.56 125.95
1203 72.92 126.39
1204 73.31 126.47
1205 73.06 126.17
1206 72.49 125.96
1207 71.98 125.8
1208 72.22 126.15
1209 72.3 126.77
1210 72.02 128.64
1211 72.22 128.92
1212 72.38 129.33
1213 72.47 129.67
1214 72.55 129.77
1215 72.7 130.2
1216 72.81 129.86
1217 72.7 129.03
1218 72.44 129.27
1219 72.28 129.21
1220 71.93 128.21
1221 71.77 127.37
1222 72.06 126.84
1223 72.25 126.78
1224 72.3 127.08
1225 72.31 127.4
1226 72.39 127.45
1227 72.54 127.66
1228 72.6 127.87
1229 72.58 127.88
1230 72.41 128.02
1231 72.32 127.89
1232 72.39 127.81
1233 72.41 127.63
1234 72.4 127.62
1235 72.36 127.8
1236 72.47 128.01
1237 72.44 127.76
1238 72.37 127.51
1239 72.21 127.49
1240 72.22 127.17
1241 72.13 126.83
1242 72.13 126.04
1243 72.16 124.99
1244 72.14 124.28
1245 72 123.62
1246 72.05 123.55
1247 72.17 123.57
1248 72.11 123.15
1249 72.12 122.67
1250 72.22 122.28
1251 72.22 122.06
1252 72.2 121.85
1253 72.24 121.54
1254 72.28 121.24
1255 72.33 120.52
1256 72.2 119.73
1257 72.11 119.36
1258 72.23 119.11
1259 72.37 119.63
1260 72.33 119.88
1261 72.33 119.65
1262 72.33 119.04
1263 72.28 118.65
1264 72.17 118.27
1265 72.05 117.98
1266 72.05 117.78
1267 72.1 117.7
1268 72.17 117.63
1269 72.29 117.73
1270 72.26 117.85
1271 72.23 118.42
1272 72.19 118.72
1273 72.19 118.87
1274 72.19 118.88
1275 72.22 118.79
1276 72.13 118.8
1277 72.01 119
1278 71.95 119.03
1279 72.02 119.18
1280 71.99 118.98
1281 71.96 118.79
1282 72.01 118.87
1283 71.9 118.96
1284 71.81 119.21
1285 71.76 119.28
1286 71.7 119.33
1287 71.64 119.44
1288 71.7 119.4
1289 71.83 119.78
1290 71.72 120.05
1291 71.64 119.93
1292 71.61 119.45
1293 71.49 119.16
1294 71.45 118.73
1295 71.59 118.24
1296 71.74 118.18
1297 71.82 118.31
1298 71.79 118.5
1299 71.7 118.68
1300 71.7 118.87
1301 71.87 119.38
1302 71.9 119.88
1303 71.95 120.15
1304 72.06 120.26
1305 71.94 120.2
1306 71.95 120.54
1307 72.01 121.28
1308 72.09 122.13
1309 72.28 123.03
1310 72.33 123.44
1311 72.2 123.62
1312 72.12 123.01
1313 72.11 122.44
1314 72.12 122.18
1315 72.17 122.19
1316 72.29 122.2
1317 72.37 122.17
1318 72.35 122.31
1319 72.19 122.5
1320 72.25 122.6
1321 72.43 122.85
1322 72.75 123.74
1323 72.88 124.66
1324 72.87 125.33
1325 72.88 125.97
1326 72.86 126.41
1327 72.96 126.81
1328 73.03 127.2
1329 73.1 127.59
1330 73.06 127.69
1331 73.11 127.37
1332 73.25 127.28
1333 73.29 127.67
1334 73.24 128.03
1335 73.16 127.97
1336 73.18 127.14
1337 73.18 126.79
1338 73.33 127.29
1339 73.41 127.68
1340 73.47 127.28
1341 73.48 126.44
1342 73.53 125.52
1343 73.47 124.83
1344 73.44 124.49
1345 73.38 124.08
1346 73.28 123.81
1347 73.14 123.43
1348 73.1 123.07
1349 73.1 122.98
1350 73.15 123.09
1351 73.06 123.05
1352 73.04 122.92
1353 72.99 122.76
1354 72.95 122.68
1355 72.94 122.58
1356 72.93 122.6
1357 72.95 122.66
1358 73.07 122.69
1359 73.06 122.77
1360 72.69 122.36
1361 72.52 121.82
1362 72.47 121.63
1363 72.71 121.97
1364 73.04 122.55
1365 73.26 122.85
